name;left_elbow;left_shoulder;left_knee;right_elbow;right_shoulder;right_knee;body1;body2;body3;body4
00606.jpg;170.93318593002857;74.16677240366988;177.9794565288504;115.02198447774555;177.58778465564984;175.30503503554502;96.14788501206414;63.43094260778917;98.16822534783567;102.25294703231106
00607.jpg;174.91418981903192;23.175755467965153;157.78591731638383;174.93311633367696;76.62506846125882;135.0272430958213;142.7495151911458;29.591117249918245;90.99749245129071;96.66187510764524
00612.jpg;161.72466381020087;97.12057582477144;171.06918203906574;111.75551833747343;163.65411886813908;179.0975964131169;44.39980281924599;134.5322203669471;133.75004426523665;47.317932548570276
00618.jpg;;;;;;;;;;
00620.jpg;158.526036087255;152.68088392843805;170.48541639874568;79.1038176932596;158.74021450392675;176.9394989842101;31.764820645111172;112.40709469039946;135.70950390585432;80.11858075863512
00622.jpg;;;;;;;;;;
00629.jpg;88.97878658468443;143.1091559611497;88.88590311381652;45.49690493513026;171.2788312568215;177.52047923382975;90.3707531868268;81.32423209906419;82.4960574733427;105.80895724076629
00630.jpg;177.46783840711228;87.02003290170882;174.9387427283964;86.72160764417188;78.4010463117545;69.84947071887956;164.24689673881443;16.40286491682349;141.65830606980956;37.69193227455255
00639.jpg;14.552836707586298;15.590398546322968;19.13838685973894;179.60319997189922;80.6932481006047;128.74341592260367;99.29420249318667;70.63109765908598;92.94962416028791;97.12507568743942
00640.jpg;8.141982327795933;58.51938326247352;6.664981444941738;47.161403343751836;145.77148789420397;151.59039984653305;83.25321413214141;83.74092936179734;105.63513987239611;87.37071663366514
00645.jpg;168.54675626707004;58.6086446580268;166.55918081573498;67.03394997281409;171.16505106985463;177.37233989604042;163.59742898833653;17.109981149609613;32.89302427482454;146.39956558722926
00657.jpg;69.90180149636487;87.80809950128588;74.07460330960083;81.43909015666628;175.88339046067767;176.38910629199341;7.14706568211332;172.01509327621096;177.64765262360623;1.5145063347180514
00668.jpg;49.44562919358261;80.28075297532594;33.187327796927235;47.25347124284356;125.7343847120428;123.30087187678564;65.00684168530474;90.26663318040384;67.26781536439563;137.45870976989576
00677.jpg;153.57324102260642;85.0247548873049;168.46050627471706;12.12755649045671;176.03368687711395;177.30049283100237;37.060585261603876;120.59148995031913;115.46535676508789;86.8825680229891
00679.jpg;173.70829973714092;133.07425879596195;169.15340236365918;136.29212320128477;112.09297378420044;103.33936730758057;146.58559096588655;33.91966808871988;119.40502460451718;60.08971634087635
00682.jpg;73.51528722235537;161.5622439211656;51.1299837514253;152.63708573725413;179.7047178631398;179.7936177972643;163.9399802938233;16.117613433875942;40.28658556960615;139.65582070269463
00683.jpg;168.49597163577653;53.498735430246604;149.9972158693307;119.845071069821;69.19980744430768;171.44079675410364;119.30491285942303;56.9134137687809;97.48193239180051;86.29974097999553
00684.jpg;175.37579803371884;177.8321922569246;177.09962299409102;178.95278471490641;165.11348074481813;135.97318728614707;82.33763602273805;93.66629474461696;82.16410615449531;101.83196307814968
00685.jpg;;;;;;;;;;
00693.jpg;166.7416843133578;101.18647754696588;170.86250550153744;139.82211158540943;176.7395248110325;179.9235143710457;17.228433610711022;117.63607709248538;177.8620085612846;42.99749785808813
00695.jpg;98.55981042023836;179.4207722705254;96.74740090545241;179.67693628889788;1.7533364931327298;40.535340652711085;86.29683324879034;76.91224934965844;105.64915514171915;91.14176225983208
00707.jpg;126.2328367024407;129.47896059856123;124.67894774808006;131.36091923980803;104.12754256646318;82.78164056496577;103.6298689038897;73.28980256429216;160.3997248790672;16.519946589114607
00713.jpg;172.42916200999977;20.176814346704283;168.30608569934884;37.12533289249295;63.36261389853103;72.08042849399318;117.3657861257154;58.05445420658937;92.7779703051057;91.80178936258955
00714.jpg;166.96455679905733;176.79909186607145;174.8432103851018;177.58674363674643;72.84031821273913;67.29463048581779;79.73522188130804;92.94971874993061;88.42396097869891;98.89109839006248
00731.jpg;178.54557076217688;26.522263098201492;161.95645061075416;5.986477989379214;161.19828626659546;156.5841797719381;65.72979209469457;103.6154551106989;117.66590287102679;72.98884992357978
00734.jpg;34.86072453091972;32.83358931354519;33.092241755954085;32.08336639899761;171.42451636622175;168.67808282491586;79.52208811962464;80.66722335497344;101.25157472992817;98.55911379547375
00737.jpg;;;;;;;;;;
00741.jpg;80.75240999068768;63.33077120546519;93.09062634941704;64.88206276883568;171.8731910528344;149.3243242646684;63.52082752810645;105.49493182078807;105.00935431585887;85.97488633524657
00748.jpg;167.74464953001586;88.13814946443875;71.70178495094503;111.3324888076864;172.77213502782303;176.12944943440831;77.61679297515778;76.45912914780885;134.40595801588307;71.5181198611503
00752.jpg;171.19359546661425;36.016110525754314;170.75906467092545;32.962228302556476;117.02941030073718;60.83192203735522;21.843093236921508;155.3137266630908;21.39231860349787;155.76450129651442
00753.jpg;103.91844553397682;155.66858824552955;68.11965409831951;160.77426361723744;69.5958701607854;71.30146288246598;144.6190008874469;30.83249316005017;20.68938506896855;154.76210897852852
00759.jpg;98.7638473291054;9.828490703133197;96.99846753843443;8.032824237452228;168.8528165580624;176.0850804649729;78.56060875600521;99.15271959283922;122.13632243950151;60.15034921165403
00784.jpg;175.17024902026353;44.45018738416773;174.67985353217614;42.144919688983315;23.167468997819135;24.43370181514848;80.23168305354855;81.76325995881821;95.87059296694943;102.13446402068382
00788.jpg;122.79425696462997;25.68575159225507;57.57501235102133;32.87081144100999;88.40983457540278;134.1977529754498;70.46111412858261;61.8500726342223;109.63099130584396;118.05782193135111
00792.jpg;154.8698735838784;77.9179767203744;97.61258143983235;17.6392443196656;153.71666296777028;129.9536668892662;28.64791799951405;139.31527498236537;132.2757944589747;59.76101255914587
00793.jpg;142.98988745506367;168.3783124184246;142.70540356058547;165.16852371405452;20.94964423823333;179.10030854831294;92.78400656107175;76.2865947852013;100.33521577383664;90.59418287989028
00794.jpg;171.93932486976595;170.1652734132614;169.53497202104037;166.94839738208327;21.61089227938119;31.913178762585765;58.56756265664551;119.50077723068955;85.41721747231249;96.51444264035248
00823.jpg;160.16492200381157;39.11702452396299;166.41766357771263;3.3131417229002973;109.75140315600198;26.825544334401147;63.75824564744249;116.20935648333877;77.81154752457932;102.22085034463942
00831.jpg;;;;;;;;;;
00838.jpg;;;;;;;;;;
00841.jpg;170.96642117037408;103.87066341361778;179.0398256969561;94.44585210548502;178.4536207045473;173.52402866424399;69.47870269092985;79.5532305494862;96.7692259718454;114.19884078773853
00845.jpg;170.52018440619787;41.50901468812675;165.91874014776167;38.522939920430325;72.13981211753199;170.31647080920052;73.3180699586436;74.9015806921515;82.91708897379061;128.8632603754143
00849.jpg;173.00295158403307;3.8903659031867823;104.90799182361815;40.659603714317534;57.40259753961618;53.78173980193459;50.85787386263889;126.90884878685304;123.71393267644521;58.51934467406278
00852.jpg;162.9638657933986;45.00632749258032;169.4608740975878;29.230121700742323;148.62236642045102;53.130212000680935;57.682590203929806;64.91485541254737;131.71882097050647;105.68373341301631
00853.jpg;160.38319844295518;167.98953896637374;167.20404936565853;172.7201953631051;93.70148158768882;101.8295824330649;70.65267405315404;102.39490428274037;87.59887706698883;99.35354459711677
00856.jpg;125.6710596379403;82.98636251421476;120.50723992411612;91.54703163951848;175.15770484915123;176.21867354622265;42.18818560591154;133.83001526478924;146.0077659290104;37.974033200288865
00869.jpg;152.67029450820579;39.0924980838172;160.17175108966538;45.49963644701073;146.04377421975755;148.34289193749237;91.27118835121546;86.24242941603967;106.60947009248888;75.876912140256
00872.jpg;169.72594394854528;175.54747882993072;164.73915460790266;167.66249618924084;103.6505105541712;177.92628733401736;28.591308034368737;153.47949176044807;99.85034913227139;78.07885107291177
00875.jpg;178.2556929876961;76.55053548137236;175.38010931787616;127.17883359738488;171.50965705159246;178.98567938799778;99.78429225172401;58.81702693973855;75.07663913534105;126.3220416731964
00888.jpg;133.27783700485386;0.8465428742718901;142.77052517407526;11.334449663335153;29.056330389420566;24.504969588986626;50.89370353873523;124.86217614093533;165.30903275618357;10.446846923487023
00890.jpg;163.86723531141988;82.26678281301928;163.8835020217516;91.40699430087986;169.8196079615499;11.890489967154053;85.03583670740755;86.7074899944457;132.51589260443313;39.227434097420094
00891.jpg;;;;;;;;;;
00892.jpg;167.83895349896616;62.93301765168465;172.2441974177395;132.78865995187502;179.56815389386017;102.99028035430769;92.17321337970355;54.298962247247374;78.59523440377686;134.9325899692722
00893.jpg;56.139079494192316;97.53341367137321;171.5307419050052;53.019785880055906;53.90229976181002;158.51054233933812;79.69774674804982;87.92258954588698;99.81909020285269;92.5605735032105
00896.jpg;176.4264083536683;91.3063313056386;177.37484295129346;93.77571113908454;178.9196418374854;179.67620897909316;12.800929347736634;167.06705115531395;155.96755365495605;24.16446584199335
00902.jpg;20.30499367722194;29.087970817356155;24.66722539262074;65.8461544989495;29.08779363730781;77.07978732106915;83.63458001830406;82.18424089755192;93.16641320967818;101.01476587446585
00909.jpg;175.84498083325073;80.46850533431348;166.04034247313356;76.09938746379021;116.88867976209437;115.21136518672105;68.9315338709473;106.15194899496626;102.07293010420355;82.84358702988288
00912.jpg;149.40479299500095;132.85565929373675;143.39357628131995;149.87498007779396;163.47683645890473;160.50614704799102;134.0427154772245;0.7922496525593321;3.2555977313129736;131.57936739847085
00914.jpg;175.02371269196465;172.43100767606802;127.76368469618507;162.8400462064594;175.32898354480741;177.75418892820736;109.77228224900975;68.15384987277814;13.635784304448508;168.4380835737636
00916.jpg;146.77833583846189;163.91680966093935;177.0267072407141;47.80847853713398;20.128934441436606;170.66477318449543;37.98555225232752;127.72648263706675;66.03553402462978;128.25243108597593
00917.jpg;110.06523552601382;80.42395773166021;143.94859983688323;87.82948641219758;168.0550514546884;169.54321565197387;162.73191935719825;15.475241791622953;34.78817823352295;147.0046606176559
00919.jpg;166.8472396471717;162.4959863351406;165.46614068421997;157.16084103431768;74.11110412499134;77.80818911625167;170.7533868535738;5.651438315742915;138.22184027193077;38.18298489738593
00922.jpg;174.09405620539187;160.73282763011198;175.15785332663717;163.96571753673913;176.55610525195092;177.5386497934624;69.1534350736012;106.80050065398997;154.07902369215563;29.967040580253208
00950.jpg;172.07171267823352;10.170423204159217;162.27099067863395;15.576885303668455;76.0400300370058;32.8395249388007;82.3960544311783;83.08372885131885;93.16313547397968;101.35708124352317
00958.jpg;173.781676114184;177.15146627386707;171.91575546185106;166.68910861928356;178.83851181472946;175.6704661064814;83.70393182274482;91.92512880200144;89.96513107021835;94.40580830503535
00974.jpg;96.71439598391851;89.90834684286185;111.18282500293486;102.21723812995653;174.6111234929544;175.06164088666137;54.0204532252299;123.25383958304388;104.25451145993284;78.47119573179343
00975.jpg;112.53333725335293;16.405817938098238;119.74724593171679;17.848933322228955;3.0093381070777183;26.82368423850838;73.48754417256491;78.19450214287694;112.11041202043964;96.20754166411851
00977.jpg;;;;;;;;;;
00978.jpg;136.37287336247005;164.89155034260295;173.8684799923772;35.43440391357025;44.381279158352854;101.94149630708911;28.23289558074749;148.37662261161682;90.55444314026806;92.83603866736762
00980.jpg;176.2947857115114;20.429517259988234;169.5240702563394;19.79090437229571;37.54993115286943;37.339919835691596;78.92959505962321;86.60585450389252;58.78711770610717;135.67743273037712
00996.jpg;171.00743762782076;49.90284834768986;143.881251741443;16.011109093688383;25.752098199606905;71.29048795422385;80.71227497740637;69.28029650738733;113.79835024063959;96.2090782745667
01001.jpg;174.92390296361296;70.41002507731132;165.97499752365695;63.18386855737328;87.33340696347375;90.66057673267471;138.28789828397296;42.71566463773821;37.93114192699074;141.06529515129807
01006.jpg;160.76390466188167;132.6822289354412;165.72774459082163;137.60609392932778;61.21388570946352;55.36218753656552;87.19714903320653;93.52431068261382;124.88772160216647;54.39081868201319
01008.jpg;;;;;;;;;;
01016.jpg;128.0989553214976;37.947281164567755;169.08273390381237;58.20532756499068;176.1331859856866;62.85077991072538;104.51429643473348;67.10431391265942;76.91151960884552;111.46987004376157
01021.jpg;25.89498547435869;50.70103635697306;143.14377775810408;28.67107730151759;61.43283379825351;49.48841370223178;122.44782370781702;35.36934338513127;46.692329003587076;155.49050390346463
01050.jpg;171.76502540250948;68.78895827118717;169.01891100725567;127.75035428132541;175.00301094599138;168.21179248988884;102.30180459344643;57.85869894384767;72.66129802123781;127.17819844146811
01052.jpg;122.10022501634111;62.507633242481305;108.38726150779554;61.393215917277736;165.01841035398624;160.07123370783697;63.43278610362391;113.75559718918163;136.4481862878397;46.36343041935476
01053.jpg;3.8038258762042823;5.493452381748887;36.17770100262147;13.136203578843238;147.39291271773598;43.923766999109205;76.1454244913965;100.21214644396476;79.16228305111109;104.48014601352769
01055.jpg;121.62426517389567;19.654796834096746;95.4088345576202;3.49451072513743;82.52921800756017;54.04119300488665;64.18279338831204;101.88377208211739;115.6440946678606;78.28933986170998
01071.jpg;172.22910900311126;23.10062867227526;164.5375922721938;24.298500817476203;28.287037134102206;28.090694194693867;64.79064663882089;116.01057533005859;129.24826536253406;49.95051266858645
01092.jpg;175.7557017209201;9.599675799242998;173.21372133213865;14.57492595013559;116.2251459414243;66.61439444787453;9.843476268532644;173.69819141775923;86.94216078201099;89.51617153169713
01093.jpg;168.31155647826844;77.86364040738633;169.3514692406486;123.82267785245452;179.85436799579554;178.01934822138907;130.72433003196855;43.35631313248279;99.93962203359938;85.97973480194929
01098.jpg;81.06949551925571;103.37034781690234;89.62799261396992;97.55762243149574;67.26707420448996;59.68537104323271;42.95566423933379;142.78152446240082;57.60340296139509;116.6594083368703
01099.jpg;154.20347620978416;168.49546267078557;147.49979380445052;77.31975739051447;28.152536674025647;172.49413166395044;48.62783733467275;111.84009231281736;71.16391289157389;128.368157460936
01101.jpg;178.25311337029663;125.48709357774194;172.686223575105;58.78968564701077;177.07220086120302;173.25869007178093;56.45524252666328;107.98117269487372;107.63898588138949;87.92459889707355
